site;core;ecosystem;species;compresion;mind;maxd;dbd;om;oc;age
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;39;40;0.960252971;3.405000486;1.3275855;387.9
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;40;41;0.811869431;;;431.8
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;41;42;0.957076234;2.790029747;1.3698473;497
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;42;43;1.151230693;;;561.6
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;43;44;1.075864147;3.946179335;1.6361401;606.9
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;44;45;0.695114506;;;654.75
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;45;46;0.863981636;3.064861012;1.3465294;702.7
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;46;47;1.093995637;;;750.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;47;48;1.127096499;3.612281758;1.2275258;798.6
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;48;49;1.147297235;;;870.5666667
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;49;50;1.089890286;2.972917939;1.3525285;942.75
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;50;51;1.312452741;;;991.15
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;51;52;1.05117321;3.225806452;1.2713546;1039.55
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;52;53;1.035809934;;;1071.7
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;53;54;0.908580438;2.248690831;1.2370434;1087.75
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;54;55;1.116020804;;;1103.85
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;55;56;0.907268548;2.947175199;1.0673899;1119.95
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;56;57;1.118924321;;;1136.35
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;57;58;1.211574077;2.867198013;0.8896081;1149.45
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;58;59;0.938332368;;;1163.933333
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;59;60;1.08556027;2.99803577;1.0512361;1178.5
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;60;61;0.951184061;;;1188.2
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;61;62;0.544697715;2.806620746;1.0446061;1197.6
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;62;63;0.798577289;;;1206.8
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;63;64;1.081179556;3.41617982;0.9999522;1216.1
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;64;65;1.205959396;;;1225.55
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;65;66;0.835766555;3.213262382;1.1142673;1235
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;66;67;1.040393372;;;1247
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;67;68;1.113499745;2.914955424;0.8884462;1261.6
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;68;69;1.014915368;;;1276.35
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;69;70;1.008642654;2.658788774;1.1354211;1291.2
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;70;71;1.064067009;;;1306.05
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;71;72;0.983834084;2.997112417;1.1578713;1325
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;72;73;1.2021414;;;1348.1
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;73;74;1.196901439;3.463203463;1.4031611;1371.2
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;74;75;1.021267582;;;1393.9
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;75;76;0.745172305;3.054435484;1.3629499;1416.15
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;76;77;0.979027952;;;1439
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;77;78;0.948045837;;1.5463897;1462.7
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;78;79;1.005992191;4.786494538;;1486.4
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;79;80;0.827453525;3.160133698;1.3645732;1509.8
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;80;81;0.605661895;;;1542.233333
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;81;82;0.784533748;2.556558791;1.1069074;1568.1
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;82;83;0.835614673;;;1583.5
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;83;84;1.112127215;1.661569827;1.0066645;1598.9
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;84;85;1.176997417;;;1614.4
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;85;86;1.241974098;1.964057743;0.9499612;1627.75
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;86;87;1.245782386;;;1638.95
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;87;88;1.218817332;2.977692541;0.8676505;1650.2
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;88;89;1.13737254;;;1661.5
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;89;90;1.052946104;2.212082135;1.0365024;1672.8
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;90;91;1.157978132;;;1683.7
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;91;92;1.053841681;2.748796148;0.9141543;1694.35
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;92;93;1.128738993;;;1705
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;93;94;1.20673664;2.336680919;0.9226222;1715.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;94;95;1.080361434;;;1726.35
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;95;96;1.33595126;2.393927598;1.057595;1737.3
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;96;97;1.188274006;;;1748.5
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;97;98;1.08707386;1.792347697;1.0130509;1759.8
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;98;99;1.273370955;;;1771.25
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;99;100;0.874011195;1.86896902;0.9217996;1782.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;100;101;1.234168384;;;1793.95
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;101;102;0.961164995;2.780546143;1.034875;1805.25
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;102;103;1.1473439;;;1816.5
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;103;104;1.076747735;2.278970394;0.8527584;1827.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;104;105;1.04757358;;;1838.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;105;106;0.905627045;2.187669499;0.965969;1849.75
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;106;107;0.670318766;;;1860.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;107;108;0.514657642;1.472452462;0.8946806;1871.2
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;108;109;0.74268805;;;1881.65
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;109;110;1.033736954;1.99019053;0.8084354;1891.95
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;110;111;0.682579284;;;1903
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;111;112;0.592346213;2.227848101;0.922624;1914.85
Sg_06;Sg_06_03;Seagrass;Posidonia oceanica;19.3;112;113;1.062652632;;;1926.7
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;0;1;1.569876846;;;7.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;1;2;1.665683229;2.730174731;1.60193;16.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;2;3;1.653123851;2.064663504;1.2174056;25.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;3;4;1.539113745;2.527179096;1.0992383;38.66666667
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;4;5;1.527671891;2.798489397;1.1624984;52.1
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;5;6;1.677692354;2.566088893;1.0143869;61
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;6;7;1.686921852;1.673789174;1.0445141;69.85
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;7;8;1.183826305;2.640487475;1.0598292;78.6
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;8;9;1.288221169;3.072421361;1.0736841;90.86666667
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;9;10;1.290195272;3.376800311;1.2654114;102.6
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;10;11;1.524410083;2.863799631;1.5238119;110.35
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;11;12;1.31062837;3.564247852;1.4581832;118.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;12;13;1.323738001;3.862851068;1.5451215;126.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;13;14;1.492370622;3.822283519;1.5774759;134.1
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;14;15;1.202551917;3.510612541;1.5996878;142
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;15;16;1.46143734;4.480475871;1.6284586;153.9
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;16;17;1.145336974;5.588320603;2.3009056;165.8
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;17;18;1.198705821;5.164992826;1.8693046;173.65
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;18;19;1.333279497;4.147143854;1.8472593;181.4
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;19;20;1.378031499;4.181600956;1.6527833;189.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;20;21;1.472510468;;;197.05
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;21;22;1.44862269;3.429342067;1.2653801;204.85
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;22;23;1.573802361;;;212.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;23;24;1.660753645;3.834461116;1.1039788;220.15
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;24;25;1.57738184;;;228.15
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;25;26;1.440488025;2.628401597;1.1726988;236.45
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;26;27;1.446138044;;;249.3666667
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;27;28;1.225344862;2.830728174;1.3505124;263.3
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;28;29;1.16097096;;;272.9
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;29;30;1.344851824;3.053650287;1.4478946;282.3
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;30;31;1.884490962;;;291.55
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;31;32;1.789966611;2.982263381;1.3706892;300.8
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;32;33;1.353122633;;;311.05
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;33;34;1.54136581;2.435150873;1.4641451;322.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;34;35;1.611315986;;;333.3
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;35;36;1.37968793;2.784759224;1.2116208;348.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;36;37;1.606250256;;;366.95
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;37;38;1.285197615;3.449283835;1.4987389;385.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;38;39;1.112832351;;;409.55
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;39;40;1.165645272;2.812831134;1.1581585;439.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;40;41;1.951321147;;;468.55
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;41;42;1.552983518;2.153875094;1.3497682;498.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;42;43;1.551168252;;;528.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;43;44;1.731798653;2.724252492;1.3894393;558.75
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;44;45;1.591194887;;;589.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;45;46;1.580394049;3.179954442;1.7432875;620.4
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;46;47;1.357070839;;;651.45
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;47;48;1.535278994;2.919124263;1.1756912;679.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;48;49;1.254859967;;;705
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;49;50;1.347756251;2.163529081;1.2479658;743.0666667
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;50;51;1.714133837;;;781.8
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;51;52;1.628447567;2.874475035;1.3173436;808.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;52;53;1.535999428;;;843.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;53;54;1.39434621;3.422294844;1.588003;886.4
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;54;55;1.702198457;;;928.9
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;55;56;1.744868575;3.642719161;1.5887282;973.8
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;56;57;1.842098808;;;1021.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;57;58;1.666602208;2.413461538;1.4181735;1068.65
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;58;59;1.382671775;;;1118.75
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;59;60;1.727294522;2.83560353;1.1387327;1172.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;60;61;1.653532286;;;1225.95
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;61;62;1.855333238;3.188646208;1.39334;1276.55
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;62;63;1.924075126;;;1324.75
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;63;64;1.759765109;3.059566787;1.4357478;1372.85
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;64;65;1.535551284;;;1419.2
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;65;66;1.519866243;2.508313539;1.6158654;1464.8
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;66;67;1.528097344;;;1511.1
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;67;68;1.829165031;2.667546423;1.2081247;1542.7
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;68;69;1.562456943;;;1559.65
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;69;70;1.446824441;4.005979073;;1576.25
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;70;71;1.386177509;;;1591.8
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;71;72;1.677890899;6.517135156;1.616981;1606.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;72;73;1.534206852;;;1620.95
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;73;74;1.640694946;2.403542062;1.3309701;1636.5
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;74;75;1.556767215;;;1653.35
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;75;76;1.532431294;2.664470497;1.1258609;1669.95
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;76;77;1.707876839;;;1686.75
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;77;78;1.402106476;3.095882176;1.1420497;1704.05
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;78;79;1.374860455;;;1721.15
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;79;80;1.449008434;3.259538389;1.1034675;1738.35
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;80;81;1.179571773;;;1755.95
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;81;82;1.333858114;3.277734678;1.212075;1773.6
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;82;83;1.449343124;;;1790.65
Sg_06;Sg_06_04;Seagrass;Posidonia oceanica;5.6;83;84;1.585913594;1.993093241;1.0186252;1807.2
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;0;1;1.298107505;3.052064632;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;1;2;1.46192519;2.464454976;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;2;3;1.539015866;2.629016553;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;3;4;1.843959223;1.438848921;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;4;5;1.656516976;1.533742331;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;5;6;1.762205805;1.370716511;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;6;7;1.750393525;1.472650771;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;7;8;1.737026996;1.517450683;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;8;9;1.797953498;1.139962001;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;9;10;1.940944267;1.281229981;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;10;11;1.636622608;1.502629602;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;11;12;1.712780735;1.532033426;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;12;13;1.652786782;1.402524544;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;13;14;1.779613377;1.615384615;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;14;15;1.644082996;1.525054466;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;15;16;1.636311759;1.668129939;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;16;17;1.442030822;1.40077821;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;17;18;1.602118314;1.130653266;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;18;19;1.518499799;1.942645698;;
Sg_07;Sg_07_01;Seagrass;Zostera marina;0;19;20;0.430526555;1.976284585;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;0;1;1.349086822;2.070063694;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;1;2;1.444517618;1.595405233;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;2;3;1.518810648;1.762114537;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;3;4;1.5486522;1.44;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;4;5;1.645326394;2.062643239;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;5;6;1.595279625;1.783166904;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;6;7;1.680141538;1.450230719;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;7;8;1.665220762;1.622874807;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;8;9;1.774018086;1.787994891;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;9;10;1.854838956;1.556420233;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;10;11;1.713091585;1.702442635;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;11;12;1.684493431;1.593959732;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;12;13;1.622634381;1.640566741;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;13;14;1.767179397;1.492537313;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;14;15;1.6108221;1.606086221;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;15;16;1.571344214;1.743679163;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;16;17;1.580047999;1.761102603;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;17;18;1.572898461;1.808318264;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;18;19;1.691642969;1.564310545;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;19;20;1.509485163;1.565435191;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;20;21;1.513837056;1.697655618;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;21;22;1.576628655;1.611820013;;
Sg_07;Sg_07_02;Seagrass;Zostera marina;0;22;23;1.074295866;1.377118644;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;0;1;0.95399711;3.870967742;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;1;2;1.29499901;1.698670606;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;2;3;1.692264668;1.738410596;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;3;4;1.730499157;1.794071763;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;4;5;1.7967101;1.546961326;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;5;6;1.506998367;1.343784994;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;6;7;1.571344214;1.672640382;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;7;8;1.511039411;0.866425993;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;8;9;1.469696428;1.647058824;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;9;10;1.43736808;1.33432172;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;10;11;1.363696749;1.176470588;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;11;12;1.321732066;2.144249513;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;12;13;1.557977685;1.763803681;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;13;14;1.39384915;1.985815603;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;14;15;1.522851692;2.085402185;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;15;16;1.557045137;1.957186544;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;16;17;1.578493752;2.063789869;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;17;18;1.479021913;2.418745276;;
Sg_07;Sg_07_03;Seagrass;Zostera marina;0;18;19;1.466587933;2.293259208;;
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;0;0;10;1.246181818;2.947184126;;
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;0;10;15;1.234181818;2.857984679;;
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;0;15;20;1.257454545;2.747252747;;
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;0;20;25;1.257818182;2.833188783;;
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;0;25;30;1.260727273;2.740121142;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;0;0;10;1.329090909;2.43502052;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;0;10;15;1.374909091;2.353874636;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;0;15;20;1.371272727;1.935826041;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;0;20;25;1.294181818;2.05113796;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;0;25;30;1.313090909;2.852395458;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;0;0;10;1.355272727;2.307485914;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;0;10;15;1.324;2.3070585;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;0;15;20;1.216363636;2.511210762;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;0;20;25;1.263636364;2.589928058;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;0;25;30;1.355272727;2.844110545;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;0;0;10;1.334909091;2.397166984;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;0;10;15;1.255636364;2.606429192;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;0;15;20;1.185090909;2.761583308;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;0;20;25;1.229818182;2.631578947;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;0;25;30;1.277454545;2.476515798;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;0;0;10;1.070545455;2.717391304;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;0;10;15;1.076727273;3.208375549;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;0;15;20;1.094909091;3.287944205;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;0;20;25;1.137454545;3.260869565;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;0;25;30;1.023272727;2.914001421;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;0;0;10;1.132727273;3.017656501;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;0;10;15;0.946909091;3.571428571;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;0;15;20;1.089090909;3.572621035;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;0;20;25;1.245818182;2.772913018;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;0;25;30;1.239636364;2.933411558;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;0;0;10;1.140727273;2.932738285;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;0;10;15;1.151272727;2.874289324;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;0;15;20;1.061090909;2.87868403;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;0;20;25;1.039272727;3.289013296;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;0;25;30;1.024727273;2.803406671;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;0;0;10;1.026545455;3.861140631;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;0;10;15;1.292363636;2.898142938;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;0;15;20;1.179272727;2.744372495;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;0;20;25;1.284363636;2.661381653;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;0;25;30;1.262181818;2.592912705;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;0;0;10;1.137090909;2.590342181;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;0;10;15;1.146545455;2.600697748;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;0;15;20;1.158545455;2.60514752;;
