Site.ID;Core.ID;Ecosystem;Genus;Compresion;Min.D;Max.D;DBD;OM;OC;Age;Raw.Age;POC;Center
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;2;4;0.50581471;9.795610643;NA;41;21;2.216710172;4.680187207
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;4;6;0.48738034;8.713819812;NA;67;31;2.017684282;7.800312012
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;6;8;0.524782868;7.945981488;NA;94;42;1.876418799;10.92043682
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;8;10;0.638006099;6.072384029;NA;123;55;1.531717781;14.04056162
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;10;12;0.56268393;7.707828894;1.46443327;154;66;1.46443327;17.16068643
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;12;14;0.572160829;8.385583932;NA;184;78;1.957296048;20.28081123
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;14;16;0.974265097;4.068267513;NA;214;98;1.163004107;23.40093604
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;16;18;0.674420048;7.509017934;NA;240;111;1.796027047;26.52106084
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;18;20;0.642740898;6.094866129;NA;265;NA;1.535853996;29.64118565
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;20;22;0.70629039;4.551930735;1.861801506;290;NA;1.861801506;32.76131045
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;22;24;0.688876051;6.121063352;NA;316;NA;1.540673713;35.88143526
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;24;26;0.594209967;7.446537029;NA;341;NA;1.784531925;39.00156006
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;26;28;0.622192983;9.000825764;NA;366;NA;2.07048711;42.12168487
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;28;30;0.574803714;9.134565734;NA;387;NA;2.095092344;45.24180967
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;30;32;0.715964347;0;NA;412;NA;0.414531725;48.36193448
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;32;34;0.595683931;8.256506902;1.597898331;432;NA;1.597898331;51.48205928
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;34;36;0.693620453;0;NA;452;NA;0.414531725;54.60218409
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;36;38;0.694049802;8.01648151;NA;472;NA;1.889389263;57.72230889
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;38;40;0.709678104;0;NA;492;NA;0.414531725;60.8424337
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;40;42;0.846261933;6.410125549;1.369588322;512;NA;1.369588322;63.9625585
ODM.L;ODM.L-A;Salt Marsh;Spartina maritima;35.9;42;44;0.781800341;0;NA;532;NA;0.414531725;67.08268331
