Site ID;Core ID;Ecosystem;Genus;Min.D;Max.D;DBD;OM;OC;Age
DE.I;DE.I-A;Seagrass;Posidonia oceanica;4;5;1.361576552;;;16
DE.I;DE.I-A;Seagrass;Posidonia oceanica;5;6;1.562914954;;0.724005583;18
DE.I;DE.I-A;Seagrass;Posidonia oceanica;6;7;1.427501064;;;20
DE.I;DE.I-A;Seagrass;Posidonia oceanica;7;8;1.194026294;;;23
DE.I;DE.I-A;Seagrass;Posidonia oceanica;8;9;1.269811311;;;25
DE.I;DE.I-A;Seagrass;Posidonia oceanica;9;10;1.199160378;1.75365991;1.43111593;27
DE.I;DE.I-A;Seagrass;Posidonia oceanica;10;11;1.428997419;;;30
DE.I;DE.I-A;Seagrass;Posidonia oceanica;11;12;1.314603545;1.923648358;;33
DE.I;DE.I-A;Seagrass;Posidonia oceanica;12;13;1.455280037;;;35
DE.I;DE.I-A;Seagrass;Posidonia oceanica;13;14;1.217458915;1.482995498;0.994670576;38
DE.I;DE.I-A;Seagrass;Posidonia oceanica;14;20;3.217344938;1.104320052;0.853805258;41
DE.I;DE.I-A;Seagrass;Posidonia oceanica;20;21;1.270591416;;;43
DE.I;DE.I-A;Seagrass;Posidonia oceanica;21;22;1.215961314;1.107698758;1.134793945;45
DE.I;DE.I-A;Seagrass;Posidonia oceanica;22;23;1.242510529;;;47
DE.I;DE.I-A;Seagrass;Posidonia oceanica;23;24;1.268080282;0.97936047;;49
DE.I;DE.I-A;Seagrass;Posidonia oceanica;24;25;1.580151274;;;51
DE.I;DE.I-A;Seagrass;Posidonia oceanica;25;26;1.437847091;1.164204636;0.953896327;54
DE.I;DE.I-A;Seagrass;Posidonia oceanica;26;27;1.29500445;;;57
DE.I;DE.I-A;Seagrass;Posidonia oceanica;27;28;1.541991379;0.935913067;;61
DE.I;DE.I-A;Seagrass;Posidonia oceanica;28;29;1.617028241;;;64
DE.I;DE.I-A;Seagrass;Posidonia oceanica;29;30;1.289319792;1.367746934;0.932019145;67
DE.I;DE.I-A;Seagrass;Posidonia oceanica;30;31;1.498247059;;;86
DE.I;DE.I-A;Seagrass;Posidonia oceanica;31;32;1.257343038;1.342911754;;105
DE.I;DE.I-A;Seagrass;Posidonia oceanica;32;33;1.556660569;;;124
DE.I;DE.I-A;Seagrass;Posidonia oceanica;33;34;1.590710514;0.87758697;0.563659356;142
DE.I;DE.I-A;Seagrass;Posidonia oceanica;34;35;1.487253832;;;161
DE.I;DE.I-A;Seagrass;Posidonia oceanica;35;36;1.632083108;1.047001809;;181
DE.I;DE.I-A;Seagrass;Posidonia oceanica;36;37;1.508893159;;;201
DE.I;DE.I-A;Seagrass;Posidonia oceanica;37;38;1.613771628;0.538563542;0.538901978;222
DE.I;DE.I-A;Seagrass;Posidonia oceanica;38;39;1.586746855;;;242
DE.I;DE.I-A;Seagrass;Posidonia oceanica;39;40;1.418079039;0.592199253;;262
DE.I;DE.I-A;Seagrass;Posidonia oceanica;40;41;1.443924529;;;283
DE.I;DE.I-A;Seagrass;Posidonia oceanica;41;42;1.254927195;1.619844751;1.482010814;305
DE.I;DE.I-A;Seagrass;Posidonia oceanica;42;43;1.663683483;;;326
DE.I;DE.I-A;Seagrass;Posidonia oceanica;43;44;1.10828627;0.951216345;;347
DE.I;DE.I-A;Seagrass;Posidonia oceanica;44;45;1.597252368;;;369
DE.I;DE.I-A;Seagrass;Posidonia oceanica;45;46;1.4872375;1.287997798;0.626893097;390
DE.I;DE.I-A;Seagrass;Posidonia oceanica;46;47;1.874996521;;;411
DE.I;DE.I-A;Seagrass;Posidonia oceanica;47;48;1.381313993;;;432
DE.I;DE.I-A;Seagrass;Posidonia oceanica;48;49;1.358199154;;;453
DE.I;DE.I-A;Seagrass;Posidonia oceanica;49;50;1.774358941;1.122068381;0.542867452;474
DE.I;DE.I-A;Seagrass;Posidonia oceanica;50;51;1.6155384;;;495
DE.I;DE.I-A;Seagrass;Posidonia oceanica;51;52;1.936017851;0.755768533;;516
DE.I;DE.I-A;Seagrass;Posidonia oceanica;52;53;1.820857143;;;536
DE.I;DE.I-A;Seagrass;Posidonia oceanica;53;54;1.554941711;1.026562031;0.796199001;557
DE.I;DE.I-A;Seagrass;Posidonia oceanica;54;55;1.556559123;;;578
DE.I;DE.I-A;Seagrass;Posidonia oceanica;55;56;1.71126615;0.666222856;;598
DE.I;DE.I-A;Seagrass;Posidonia oceanica;56;57;1.988805526;;;619
DE.I;DE.I-A;Seagrass;Posidonia oceanica;57;58;1.484520981;0.952187922;0.567569863;639
DE.I;DE.I-A;Seagrass;Posidonia oceanica;58;59;1.321251545;;;660
DE.I;DE.I-A;Seagrass;Posidonia oceanica;59;60;1.730572531;0.932797621;;680
DE.I;DE.I-A;Seagrass;Posidonia oceanica;60;61;1.482292247;;;701
DE.I;DE.I-A;Seagrass;Posidonia oceanica;61;62;1.74028103;0.73730357;0.47094106;722
DE.I;DE.I-A;Seagrass;Posidonia oceanica;62;63;1.506822647;;;743
DE.I;DE.I-A;Seagrass;Posidonia oceanica;63;64;1.636979525;1.242940593;;764
DE.I;DE.I-A;Seagrass;Posidonia oceanica;64;65;1.647818745;;;785
DE.I;DE.I-A;Seagrass;Posidonia oceanica;65;66;1.356636842;1.245804159;0.497635158;805
DE.I;DE.I-A;Seagrass;Posidonia oceanica;66;67;1.768410736;;;824
DE.I;DE.I-A;Seagrass;Posidonia oceanica;67;68;1.662895972;0.798036567;;844
DE.I;DE.I-A;Seagrass;Posidonia oceanica;68;69;1.395044576;;;864
DE.I;DE.I-A;Seagrass;Posidonia oceanica;69;70;1.562495149;0.602858067;0.417627282;884
DE.I;DE.I-A;Seagrass;Posidonia oceanica;70;71;1.309394017;;;899
DE.I;DE.I-A;Seagrass;Posidonia oceanica;71;72;1.406256326;1.17056934;;913
DE.I;DE.I-A;Seagrass;Posidonia oceanica;72;73;1.756710724;;;928
DE.I;DE.I-A;Seagrass;Posidonia oceanica;73;74;1.339890244;1.315007858;0.957775422;942
DE.I;DE.I-A;Seagrass;Posidonia oceanica;74;75;1.291250827;;;957
DE.I;DE.I-A;Seagrass;Posidonia oceanica;75;76;1.349922;0.860949167;;970
DE.I;DE.I-A;Seagrass;Posidonia oceanica;76;77;1.752410165;;;983
DE.I;DE.I-A;Seagrass;Posidonia oceanica;77;78;1.810320616;0.776821046;0.445270588;996
DE.I;DE.I-A;Seagrass;Posidonia oceanica;78;79;1.253761318;;;1009
DE.I;DE.I-A;Seagrass;Posidonia oceanica;79;80;1.736937478;0.777927875;;1022
DE.I;DE.I-A;Seagrass;Posidonia oceanica;80;81;1.514480303;;;1035
DE.I;DE.I-A;Seagrass;Posidonia oceanica;81;82;1.689344031;0.795160707;0.460866408;1048
DE.I;DE.I-A;Seagrass;Posidonia oceanica;82;83;1.536241962;;;1062
DE.I;DE.I-A;Seagrass;Posidonia oceanica;83;84;1.480963644;0.945897573;;1075
DE.I;DE.I-A;Seagrass;Posidonia oceanica;84;85;1.431170535;;;1088
DE.I;DE.I-A;Seagrass;Posidonia oceanica;85;86;1.496154957;0.983969697;0.723297856;1101
DE.I;DE.I-A;Seagrass;Posidonia oceanica;86;87;1.620310379;;;1114
DE.I;DE.I-A;Seagrass;Posidonia oceanica;87;88;1.274657229;;;1127
DE.I;DE.I-A;Seagrass;Posidonia oceanica;88;89;1.244524463;;;1140
DE.I;DE.I-A;Seagrass;Posidonia oceanica;89;90;1.177174184;1.201864086;1.097476637;1153
DE.I;DE.I-A;Seagrass;Posidonia oceanica;90;91;1.216918155;;;1166
DE.I;DE.I-A;Seagrass;Posidonia oceanica;91;92;1.07866548;1.457309859;;1180
DE.I;DE.I-A;Seagrass;Posidonia oceanica;92;93;1.288248329;;;1193
DE.I;DE.I-A;Seagrass;Posidonia oceanica;93;94;1.434843579;1.540926632;1.203803055;1206
DE.I;DE.I-A;Seagrass;Posidonia oceanica;94;95;1.055865269;;;1219
DE.I;DE.I-A;Seagrass;Posidonia oceanica;95;96;1.285406111;1.061748473;;1235
DE.I;DE.I-A;Seagrass;Posidonia oceanica;96;97;1.082006618;;;1251
DE.I;DE.I-A;Seagrass;Posidonia oceanica;97;98;0.941018899;1.343910232;1.270468848;1266
DE.I;DE.I-A;Seagrass;Posidonia oceanica;98;99;1.571314706;;;1282
DE.I;DE.I-A;Seagrass;Posidonia oceanica;99;100;1.014917121;1.200350041;;1298
DE.I;DE.I-A;Seagrass;Posidonia oceanica;100;101;1.250250638;;;1320
DE.I;DE.I-A;Seagrass;Posidonia oceanica;101;102;1.48049494;1.436185937;1.055661032;1342
DE.I;DE.I-A;Seagrass;Posidonia oceanica;102;103;1.414159983;;;1364
DE.I;DE.I-A;Seagrass;Posidonia oceanica;103;104;1.547089728;0.89815806;;1386
DE.I;DE.I-A;Seagrass;Posidonia oceanica;104;105;1.460518533;;;1408
DE.I;DE.I-A;Seagrass;Posidonia oceanica;105;106;1.497784364;;0.765432588;1436
DE.I;DE.I-A;Seagrass;Posidonia oceanica;106;107;1.370081372;;;1463
DE.I;DE.I-A;Seagrass;Posidonia oceanica;107;108;1.442284856;;;1491
DE.I;DE.I-A;Seagrass;Posidonia oceanica;108;109;1.487480769;;;1518
DE.I;DE.I-A;Seagrass;Posidonia oceanica;109;110;1.394016596;;0.590305111;1545
DE.I;DE.I-A;Seagrass;Posidonia oceanica;110;111;1.530682025;;;1613
DE.I;DE.I-A;Seagrass;Posidonia oceanica;111;112;1.434019941;2.040057616;;1680
DE.I;DE.I-A;Seagrass;Posidonia oceanica;112;113;1.658517018;;;1747
DE.I;DE.I-A;Seagrass;Posidonia oceanica;113;114;1.508568645;;0.654760025;1814
DE.I;DE.I-A;Seagrass;Posidonia oceanica;114;115;1.495174096;;;1881
DE.I;DE.I-A;Seagrass;Posidonia oceanica;115;116;1.309525294;2.025480667;;1957
DE.I;DE.I-A;Seagrass;Posidonia oceanica;116;117;1.473332494;;;2033
DE.I;DE.I-A;Seagrass;Posidonia oceanica;117;118;1.557830327;;0.593646923;2109
DE.I;DE.I-A;Seagrass;Posidonia oceanica;118;119;1.666741366;;;2185
DE.I;DE.I-A;Seagrass;Posidonia oceanica;119;120;1.324393551;1.823238778;;2261
DE.I;DE.I-A;Seagrass;Posidonia oceanica;120;121;1.636218075;;;2339
DE.I;DE.I-A;Seagrass;Posidonia oceanica;121;122;1.632575;;0.474237217;2417
DE.I;DE.I-A;Seagrass;Posidonia oceanica;122;123;1.35032193;;;2494
DE.I;DE.I-A;Seagrass;Posidonia oceanica;123;124;1.84057404;0.712211555;;2572
DE.I;DE.I-A;Seagrass;Posidonia oceanica;124;125;1.69761005;;;2650
DE.I;DE.I-A;Seagrass;Posidonia oceanica;125;126;1.842618167;0.912209742;;2730
DE.I;DE.I-A;Seagrass;Posidonia oceanica;126;127.5;1.928105091;0.610777195;;2810
DE.I;DE.I-B;Seagrass;Posidonia oceanica;0;1;0.468185212;8.056242036;3.951869869;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;1;2;0.706225092;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;2;3;1.076819569;3.645667146;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;3;4;0.964514809;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;4;5;1.107108746;3.557139734;0.801872047;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;5;6;0.952100685;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;6;7;1.121854864;12.4106791;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;7;8;1.133252751;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;8;9;1.076332845;3.77233802;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;9;10;1.237999926;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;10;11;1.198409516;3.511555282;1.51294162;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;11;12;1.020274066;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;12;13;1.286164157;3.016604783;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;13;14;1.235042145;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;14;15;0.935493252;3.494067662;1.382422133;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;15;16;0.857483778;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;16;17;1.00933081;4.091235693;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;17;18;0.99051975;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;18;19;1.014556402;3.569194873;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;19;20;1.023531369;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;20;21;1.100840176;2.398400942;1.130258835;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;21;22;0.977030556;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;22;23;1.176742298;3.17624699;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;23;24;1.312067475;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;24;25;1.14329744;3.084413634;1.190967489;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;25;26;1.076562836;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;26;27;1.087960723;2.874810974;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;27;28;1.201431481;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;28;29;1.119223348;3.160425781;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;29;30;1.138387417;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;30;31;1.067523685;2.753373872;0.502114227;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;31;32;1.259362273;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;32;33;1.315121531;2.76690083;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;33;34;1.175758153;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;34;35;0.969537153;2.968290449;1.074796101;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;35;36;1.17792434;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;36;37;1.059934008;2.787366812;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;37;38;1.116121154;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;38;39;1.353449669;2.55353897;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;39;40;1.345469543;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;40;41;1.001703693;2.366327453;1.422973582;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;41;42;1.301124219;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;42;43;0.947121129;2.912243338;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;43;44;1.16907774;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;44;45;1.101086212;3.703693324;1.742067744;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;45;46;1.02156843;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;46;47;1.07935481;3.072047275;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;47;48;0.928818187;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;48;49;1.264373921;2.671754413;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;49;50;0.943976147;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;50;51;1.358092262;2.670917489;0.97829255;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;51;52;0.937108532;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;52;53;1.41000052;2.790655181;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;53;54;1.283233119;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;54;55;1.18204277;2.64450975;0.849615944;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;55;56;1.392703116;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;56;57;1.127273005;2.718668947;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;57;58;1.048964009;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;58;59;1.31916508;2.58984477;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;59;60;0.95850832;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;60;61;1.252863713;2.484967401;0.764416309;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;61;62;1.208390022;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;62;63;1.260250143;2.230525027;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;63;64;1.548149763;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;64;65;0.958529714;2.348767035;0.902852763;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;65;66;1.405363276;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;66;67;1.383450021;2.394643869;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;67;68;1.058960561;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;68;69;0.977554719;3.062504186;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;69;70;1.187696251;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;70;71;1.030703855;4.098546773;1.954301084;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;71;72;1.17284851;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;72;73;1.251152157;2.932532916;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;73;74;1.162654059;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;74;75;1.066625119;2.865338036;0.984511563;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;75;76;1.017011414;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;76;77;1.056960181;2.128668844;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;77;78;1.219368578;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;78;79;0.88967706;2.044058177;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;79;80;1.270851087;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;80;81;1.076445166;2.00280573;0.701280562;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;81;82;1.116971583;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;82;83;1.102198723;1.87539951;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;83;84;1.26003085;;;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;84;85;1.228153135;2.355216388;0.699863237;
DE.I;DE.I-B;Seagrass;Posidonia oceanica;85;86;0.954823128;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;0;2;0.937107792;6.072835463;3.500312087;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;2;4;1.03655499;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;4;6;1.107992448;4.922554723;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;6;8;1.044230103;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;8;10;1.149835915;3.075908408;1.80946631;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;10;12;1.085163835;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;12;14;1.204098214;5.082973679;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;14;16;1.068085477;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;16;18;1.169719382;3.72463306;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;18;20;1.300722892;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;20;22;1.300589785;3.418954631;1.327697056;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;22;24;1.225357543;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;24;26;1.297499109;3.311942603;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;26;28;1.360869522;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;28;30;1.23294617;2.164556765;1.36655573;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;30;32;1.192548645;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;32;34;1.025279869;3.78016431;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;34;36;1.515127644;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;36;38;1.28257973;3.56499519;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;38;40;1.386368853;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;40;42;1.281602249;3.496565216;2.180031456;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;42;44;1.181453635;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;44;46;1.393716723;2.376207015;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;46;48;1.461432392;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;48;50;1.496857981;3.122446154;2.135961693;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;50;52;1.269665879;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;52;54;1.206122438;3.790691569;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;54;56;1.171573675;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;56;58;1.191314511;3.616642634;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;58;60;1.298577314;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;60;62;1.377250632;2.538669395;0.676406911;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;62;64;1.441644998;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;64;66;1.299199219;2.597130008;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;66;68;1.336252722;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;68;70;1.500708588;2.480920073;0.656846578;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;70;72;1.478724484;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;72;74;1.678532729;2.028812688;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;74;76;1.195439841;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;76;78;1.139307557;1.38765271;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;78;80;1.650250837;;;
DE.I;DE.I-C;Seagrass;Posidonia oceanica;80;81;0.540126578;1.7876605;0.505223105;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;0;2;0.3970767;9.887006263;5.121608805;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;2;4;0.967974733;2.940709374;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;4;6;1.154503098;2.976825426;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;6;8;0.937095469;2.4014226;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;8;10;1.039794221;3.395715732;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;10;12;1.054775144;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;12;14;1.04598431;3.230504894;1.709671585;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;14;16;0.955753613;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;16;18;1.150016465;3.015865899;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;18;20;1.200147479;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;20;22;1.197936927;2.223364332;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;22;24;1.164602337;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;24;26;1.180519614;3.353022359;1.773341542;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;26;28;0.960819905;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;28;30;0.864048854;3.082966324;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;30;32;1.035704925;2.208809444;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;32;34;0.852225306;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;34;36;0.930457185;3.4758957;1.401891557;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;36;38;1.141793778;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;38;40;0.962372538;4.38551177;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;40;42;1.337867093;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;42;44;1.094807758;2.539982376;1.621206416;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;44;46;1.489105992;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;46;48;1.364701989;2.65081563;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;48;50;1.389624697;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;50;52;1.413049595;2.797761023;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;52;54;1.046823509;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;54;56;1.066032562;5.719414381;3.457258352;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;56;58;1.036371491;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;58;60;1.037893218;3.405949288;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;60;62;1.56418003;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;62;64;1.320970973;2.386654654;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;64;66;1.401946189;;1.254673579;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;66;68;1.525612784;1.24461341;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;68;70;1.588902206;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;70;72;1.451446778;1.114616902;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;72;74;1.557850794;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;74;76;1.561234065;2.075650239;0.749604582;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;76;78;1.711660206;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;78;80;1.335397439;1.331442956;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;80;82;1.595107904;2.025056553;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;82;84;1.639738653;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;84;86;1.176073058;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;86;88;1.842658367;1.536318219;0.878054919;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;88;90;1.033942918;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;90;92;1.132669241;0.565199113;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;92;94;1.252276332;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;94;96;1.319523489;1.467739802;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;96;98;0.877056859;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;98;100;1.1867258;1.174213272;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;100;102;1.406759452;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;102;104;1.35746021;1.210438725;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;104;106;1.443630073;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;106;108;1.369458256;1.487818522;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;108;110;0.963783934;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;110;112;1.289263048;1.251269981;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;112;114;1.620476585;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;114;116;1.211004358;1.626810436;1.325952532;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;116;118;1.450613573;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;118;120;1.153366312;2.178616567;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;120;122;0.996073114;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;122;124;1.3323558;2.312540719;0.998921053;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;124;126;1.479300125;;;
DE.I;DE.I-D;Seagrass;Posidonia oceanica;126;128;1.435529439;1.927686163;;
